appid,downloads,reviews
7161,349205,11007
7162,159365,2289
7163,338337,9620
7164,316396,10601
7165,335013,52036
7167,304229,13433
7169,360139,14844
7171,364930,37088
7173,343135,5966
7175,329691,10718
7176,371280,40427
7177,368913,14757
7178,71577,11034
7179,104181,25095
7181,59712,30080
7184,61089,65012
7190,65911,131313
7191,103827,34151
7192,107750,15797
7193,98987,9548
7202,222812,11429
7205,73906,14815
7206,50706,427
7208,33553,3022
7209,46487,778
7211,43915,23152
7212,41498,23567
7215,37382,22584
7216,33717,27725
7217,39302,16227
7218,36244,980
7219,33149,16933
7222,28346,37833
7223,42369,18995
7225,76578,5205
7228,104009,14239
7234,47528,405
7235,296042,9696
7236,72730,4917
7238,52080,5055
7243,6864,3059
7245,54393,28586
7247,62803,11708
7248,290879,27329
7251,105810,17736
7254,289879,1954
7255,335559,13476
7256,379557,11194
7257,315824,12634
7258,314498,13505
7259,365957,14114
7260,345551,15708
7261,337579,21301
7262,337917,20483
7263,349825,14292
7264,234940,44539
7265,309987,1278
7266,307109,18841
7282,245943,76176
7285,328538,11023
7292,86955,11221
7293,343660,1824
7294,361925,16784
7297,323872,11083
7299,329388,337
7301,42619,43376
7302,15400,28963
7303,52738,2576
7304,74121,22561
7305,90738,19345
7306,221344,14430
7307,89153,12775
7308,89421,9838
7310,91828,2099
7311,31385,42852
7312,60420,40454
7315,312329,8842
7316,361467,11132
7317,356150,9352
7318,335345,615
7319,331953,11217
7320,338096,10677
7321,315297,13572
7323,301357,338
7324,317648,2023
7325,335438,9384
7326,258816,25935
7327,60827,797
7328,64793,42602
7333,35753,29084
7335,46187,25955
7336,64118,41876
7340,89393,24548
7344,56704,42989
7345,358349,17047
7346,265208,10591
7347,363988,1586
7348,360009,11169
7349,317842,49689
7352,329767,156
7354,107473,10433
7357,50839,43236
7360,363547,924
7361,338013,38
7362,364045,11081
7364,332658,16941
7366,300051,9541
7367,335245,5516
7368,354766,20304
7369,331632,11024
7371,276919,553
7372,277941,10544
7373,167190,1487
7375,337697,11137
7376,351977,11358
7377,301976,13573
7379,318974,10733
7380,327679,14442
7381,327247,2122
7382,326977,25300
7386,49833,6844
7387,77402,923
7390,307351,28026
7394,59797,10338
7395,42327,33839
7396,70644,133919
7411,93582,4365
7414,79219,65066
7419,88680,10843
7438,378194,393
7439,330793,7220
7440,380615,33823
7443,308488,126117
7444,337563,10096
7445,328107,9509
7448,326856,10710
7449,335121,11058
7450,323033,11141
7451,377092,10625
7454,338526,7131
7455,339419,26899
7457,349169,16428
7458,332452,652
7459,293007,8440
7460,379217,883
7477,160184,10375
7479,36515,68440
7481,89092,11864
7482,70034,9461
7486,118845,18329
7487,99762,17993
7492,77914,26517
7493,51077,28285
7541,214388,10035
7560,58083,502
7561,98061,41965
7562,118996,10347
7564,58279,30959
7566,88650,20561
7569,62512,667
7570,86034,700
7572,243664,26976
7573,86006,36670
7579,32943,43818
7581,41386,24650
7584,35567,20640
7587,62229,5511
7614,48445,13936
7615,89015,294
7616,86984,11507
7618,103939,10435
7619,56241,1162
7620,102467,34328
7624,105327,14684
7636,105217,13937
7646,259153,14980
7647,105017,26670
7649,120711,10940
7650,63285,31965
7657,275773,5842
7669,112130,164721
7698,78966,988
7700,46268,204
7701,100050,9356
7702,37536,32430
7704,90927,16113
7705,45012,33575
7706,20640,13913
7707,102011,17956
7708,61391,18209
7713,34587,25508
7714,61439,18978
7716,87635,27171
7720,73012,12310
7727,87951,37296
7728,38854,25736
7730,107529,25389
7742,94713,52794
7743,89114,9872
7745,107617,19552
7748,59592,2786
7749,62480,8075
7753,207805,26133
7756,29850,10235
7757,57197,11533
7762,80297,140207
7766,50613,3777
7767,346336,11659
7772,39066,44098
7773,288439,16876
7781,96321,77780
7782,108171,9545
7786,187859,28030
7789,328802,1926
7792,71970,17365
7802,80120,11474
7810,146455,10916
7811,146247,10921
7812,121804,10941
7815,92117,24798
7820,53976,11656
7822,46085,25009
7826,39808,40092
7831,31047,14589
7832,37365,14594
7833,34172,14590
7834,27260,14588
7835,39853,14595
7839,33852,20644
7840,31398,24965
7841,287839,192936
7842,142032,876
7843,258760,1583
7844,106936,17653
7845,114720,11069
7846,259685,10829
7879,300274,57946
7882,60841,29049
7883,36027,27130
7884,102035,8468
7888,61791,22682
7889,70518,11577
7891,58700,21159
7894,67140,336
7895,71249,11942
7896,56412,36206
7899,72913,49636
7900,65738,3075
7916,52847,43096
7920,75936,14262
7924,41699,30368
7925,51808,1059
7926,57565,12493
7930,105121,13122
7932,235327,14273
7934,86637,11030
7936,63611,26372
7937,57611,11506
7938,57358,29455
7939,55499,11602
7940,51365,29453
7943,38669,14638
7944,58404,14703
7951,100260,20481
7976,209077,7090
7979,64689,42632
7980,75784,5902
7981,338564,10775
7982,365376,4552
7983,87003,12762
7984,91083,14510
7986,102800,15618
7987,92906,24341
7988,120199,10690
7991,72856,13282
7993,52655,22642
8008,46807,18283
8010,105159,13823
8011,343168,14108
8012,199683,4291
8014,374546,113
8015,64806,28476
8016,68638,5916
8019,308379,12205
8024,108327,27804
8025,124207,46187
8033,60522,3001
8035,117658,39434
8042,70379,203
8043,107247,38749
8044,23042,29740
8045,93137,10652
8057,56541,33632
8092,99612,3072
8093,192657,10355
8094,47849,14554
8117,180748,250
8118,99399,19086
8119,90888,15392
8121,366532,41277
8125,18455,631
8126,57495,25504
8128,92593,1786
8131,243508,210937
8132,104346,16219
8136,49363,48385
8137,54462,27545
8138,53611,22718
8142,221111,11315
8143,48308,35987
8147,62794,29146
8153,49456,29592
8154,53779,439
8157,193253,823
8158,102820,20289
8167,26174,16905
8169,92494,11548
8183,85478,38291
8188,47445,20532
8189,54494,2546
8190,57840,42791
8191,64030,22522
8195,53619,5165
8196,65466,5722
8197,52893,5544
8199,46478,14696
8207,69947,4909
8225,100258,19185
8228,22111,28257
8232,32617,20643
8235,14429,22596
8236,49949,36786
8238,67350,27459
8239,55601,4497
8241,119630,25224
8253,79833,15371
8254,106307,11044
8261,75612,41662
8264,73076,17346
8266,87957,13763
8268,107843,10498
8270,100112,11796
8275,17765,34847
8290,73396,32303
8293,105706,41779
8302,21890,42814
8327,330229,870
8331,33874,26319
8335,29192,41059
8336,35019,39871
8337,46816,10178
8338,39192,16391
8340,79116,10734
8341,40662,10949
8360,298148,809
8361,319262,435
8362,350028,4599
8363,367085,12657
8364,367790,28219
8366,332375,13193
8368,304141,673
8369,297284,16617
8370,363226,246
8371,296572,2789
8372,356634,8920
8373,327162,9890
8375,391225,26254
8376,374900,8193
8378,101746,26142
8379,85461,42122
8380,106877,65137
8382,93175,35151
8383,314431,21544
8385,55100,40894
8387,110857,11546
8391,77235,18387
8402,99166,52560
8405,63759,18333
8410,47542,18398
8424,20827,80708
8425,100129,76516
8426,93871,33441
8427,78766,47819
8446,41841,18712
8447,47577,831
8450,27300,37658
8451,47885,26516
8454,170259,10573
8456,65889,26451
8458,39040,54568
8459,41452,28571
8461,36777,123665
8462,46963,43336
8463,40495,62000
8464,390521,9372
8465,33774,41495
8477,56119,662
8481,32851,43805
8482,37988,16559
8484,53114,31217
8487,54188,19414
8491,42041,15794
8492,44008,13188
8493,100133,12651
8494,59037,886
8495,204137,9791
8500,71565,38582
8501,91209,9542
8502,44030,17820
8506,289944,37696
8507,22913,136
8511,8133,47653
8512,75222,10970
8518,20641,42812
8521,22835,3019
8526,327437,10204
8528,364725,9472
8529,362227,594
8530,377752,8981
8531,381707,12153
8532,348593,1944
8533,332280,11036
8534,338512,1997
8535,352277,15237
8542,28772,11939
8571,64100,26520
8574,272045,21386
8575,243135,24908
8577,342213,25783
8578,339840,8991
8580,99851,23378
8581,168122,3293
8582,104810,36947
8587,230512,61487
8588,250468,14365
8591,87910,10606
8593,104573,16136
8596,78163,6081
8600,29870,13696
8601,24803,44494
8604,152930,2330
8605,295721,2334
8607,388473,13398
8609,14341,701
8610,86873,10631
8611,39370,43466
8614,93693,10780
8617,53622,23724
8620,56732,29264
8622,361596,1777
8623,93886,11584
8626,59125,26811
8632,217788,161080
8633,87597,11884
8636,316654,558
8638,381681,80
8640,349683,9477
8641,357413,8699
8643,356470,11247
8644,343818,2048
8645,390221,436
8650,56196,43004
8656,95468,10754
8665,372183,2502
8666,327554,314
8667,359423,18923
8670,23563,12206
8677,32475,68064
8684,49902,15244
8685,47216,62395
8690,69280,24559
8695,39169,27437
8711,40613,32294
8712,29284,41463
8713,93744,19051
8714,38776,43485
8718,40806,62694
8720,103007,53287
8724,57091,1040
8727,72848,5122
8730,243609,1783
8738,55572,31522
8743,90729,22976
8748,57171,42801
8753,346091,41316
8754,64840,5179
8755,173772,53198
8765,35432,16703
8771,39017,20408
8772,59749,13580
8773,35317,18706
8774,38259,34327
8778,38494,20417
8781,368008,14462
8782,167456,14623
8783,368447,6947
8784,333766,401
8795,275083,23305
8796,60438,17768
8798,369339,1538
8799,361841,14846
8800,345061,2577
8804,96336,41975
8807,366551,11282
8808,368933,11130
8809,337960,14389
8810,370263,395
8813,361309,23601
8814,364751,10762
8815,204313,11026
8827,83652,20120
8830,366174,11237
8831,324127,8080
8832,374330,14797
8833,241025,11632
8835,338325,15644
8836,324554,11208
8838,71115,16153
8840,63803,42694
8844,78763,42164
8848,46521,12548
8860,337921,9759
8861,318627,1577
8864,339412,16232
8865,346156,5137
8866,360201,11823
8869,361620,13969
8870,356618,10145
8873,318462,1653
8874,365748,747
8875,44509,84214
8879,71877,4176
8880,89560,11177
8894,76504,12707
8905,103594,1492
8906,78935,8689
8907,307453,10555
8908,349710,11128
8910,356721,1599
8911,361696,14024
8912,316732,11045
8914,390384,14337
8915,368658,26108
8916,358135,4380
8917,372588,3989
8918,349416,16358
8919,380609,25313
8920,46874,2438
8921,48563,65550
8928,61655,3053
8933,90985,18499
8934,103783,36616
8937,390022,13416
8938,390538,1435
8939,364343,11099
8943,340012,18701
8946,252028,15566
8947,391198,1970
8948,375173,8849
8949,375063,9675
8950,361862,4553
8951,383694,11109
8952,365183,48678
8954,396705,126148
8955,360130,16131
8957,387564,176
8958,350258,1677
8959,337876,10740
8961,317705,9806
8964,274407,47959
8965,338348,5255
8966,362269,11184
8967,387575,11249
8968,367479,10589
8969,317198,9801
8970,308644,866
8972,368891,2059
8973,275491,140
8974,345950,11836
8977,346491,1966
8978,388419,13673
8979,390299,174787
8981,376541,2288
8982,327919,15397
8983,385004,9550
8984,349903,163
8985,359013,36648
8987,403910,33377
8989,51516,41253
8998,72272,33740
9004,88979,16248
9005,106912,15613
9008,32635,28421
9010,364517,8424
9018,391024,18889
25746,14142,18987
25750,15324,992
25752,15841,42359
25753,15881,1405
25757,18037,939
25769,19421,25768
25771,20530,626
25773,21079,27899
25782,22718,48365
25788,23427,877
25795,23948,39130
25797,24069,31511
25805,24844,43904
25825,27652,14615
25826,27884,31773
25827,27996,24807
25833,28683,43874
25834,28691,16515
25841,29604,43864
25850,30241,16274
25855,31867,37698
25856,32145,3084
25865,32701,17801
25870,33712,38914
25886,35238,22387
25887,35415,27655
25898,36506,41391
25905,37077,42879
25906,37094,43307
25923,38574,14320
25927,38991,20246
25937,40308,29380
25940,40525,3766
25946,40876,41609
25947,40919,33115
25952,41587,45578
25959,42200,25209
25962,42646,43388
25963,42804,800
25996,47522,3111
25999,47677,28696
26002,48393,44026
26003,48434,803
26038,52278,43137
26048,53115,34528
26052,53168,690
26059,54144,36872
26073,55233,34530
26078,55728,17185
26082,56058,14537
26084,56262,13671
26085,56264,11085
26095,56905,52705
26116,58213,10299
26122,58430,3763
26124,58530,7348
26131,58946,17295
26133,59026,13187
26142,59418,29715
26147,59798,42731
26150,60107,895
26151,60138,20108
26152,60153,2661
26158,60802,789
26159,61101,45706
26169,61882,17905
26171,62136,10227
26172,62138,26039
26176,62374,41212
26183,62687,9929
26184,62759,20873
26195,63665,50789
26198,63829,27983
26225,65772,2860
26231,66214,26606
26236,66565,20848
26237,66601,2998
26242,67023,839
26249,67355,9394
26258,67866,13041
26265,68503,18250
26283,69865,27331
26285,69945,1410
26303,70698,22307
26308,70842,21035
26313,71269,32044
26317,71464,24402
26322,71571,16246
26326,71615,8327
26340,72901,9385
26344,73018,10711
26347,73179,43430
26350,73580,9652
26357,73820,38783
26359,74084,3870
26365,74559,10640
26366,74605,33324
26375,75223,11558
26386,76141,12535
26391,76451,12637
26394,76843,61280
26399,77559,13481
26401,77655,13514
26409,78062,98851
26413,78252,11537
26422,79261,10654
26429,79489,18966
26444,81874,64353
26453,83480,149645
26464,85255,6341
26467,85404,7012
26471,85474,15251
26472,85482,17435
26492,86491,15301
26498,86994,63418
26504,87065,48677
26510,87225,1884
26523,88117,27414
26524,88275,33138
26527,88461,8221
26528,88727,17663
26539,89006,12615
26542,89110,10372
26547,89374,9056
26554,89869,10176
26555,90056,9080
26562,90319,16082
26564,90557,14670
26567,90856,26555
26578,91670,24657
26585,92263,11471
26587,92337,
26590,93066,17421
26593,93171,22572
26599,93412,4043
26603,93777,8852
26606,93978,30421
26612,94357,18305
26614,94791,8677
26622,95050,49314
26629,95444,16296
26630,95655,13192
26631,95715,18917
26645,96386,4271
26649,96639,13057
26662,97814,16859
26676,99018,25943
26680,99329,9768
26681,99426,11909
26686,99654,10485
26693,99864,2670
26694,99902,41821
26695,99951,21344
26696,100029,9399
26700,100280,11131
26701,100339,14571
26704,100685,1662
26712,101254,20562
26713,101258,18311
26717,101420,1483
26726,101786,25330
26729,102015,4539
26732,102164,12776
26736,102293,17467
26741,102395,34376
26743,102587,15080
26745,102609,6463
26750,102744,9588
26761,103516,215993
26764,103923,13995
26765,103950,11198
26776,104652,11621
26777,104663,47714
26778,104670,19087
26782,104802,40082
26791,105391,31962
26792,105402,22590
26796,105682,48150
26797,105764,41778
26810,106341,14135
26812,106356,27678
26819,106950,12088
26828,107612,19371
26838,108170,12664
26840,108188,7500
26849,108941,13519
26854,109552,18998
26861,109838,17796
26865,110200,17809
26870,110442,11067
26871,110612,10486
26875,110917,19223
26887,112040,152426
26900,113556,51038
26901,113617,30718
26903,113824,37797
26913,114563,12613
26928,115940,37563
26940,116835,30330
26947,117407,2061
26958,118308,12254
26965,118760,16992
26974,119237,18415
26985,119794,8765
26999,120131,9732
27002,120570,30983
27003,120604,5470
27006,120801,50008
27008,120860,12095
27020,123865,14533
27022,124901,9812
27032,127357,8697
27036,130414,7096
27074,145600,27260
27075,146402,11508
27105,158131,23356
27124,161292,17985
27134,164961,9597
27140,165662,12485
27155,169590,17074
27156,169858,18491
27176,177262,29587
27178,177858,3716
27186,181627,21348
27193,183869,2332
27246,206036,28031
27251,207275,110147
27255,209463,43423
27266,212712,844
27306,230025,53048
27311,233298,16234
27317,235198,11075
27320,235618,16171
27328,239655,36246
27329,239894,17208
27368,250223,2899
27369,250440,44756
27370,250491,18088
27373,250934,20536
27397,260991,2440
27408,265651,10955
27416,269389,10978
27420,270688,81540
27426,271946,11847
27434,273517,11056
27441,275230,919
27450,276830,10046
27473,283877,10726
27478,284837,9298
27480,285005,13899
27482,285492,437
27491,286751,27324
27513,290661,9025
27523,293715,11178
27537,298482,10981
27539,298504,10918
27549,301167,36222
27555,302585,13984
27563,304262,16184
27584,308152,11427
27592,310775,4689
27595,311361,16209
27604,312843,12720
27611,314979,206216
27618,318081,10077
27619,318403,11430
27627,320193,26955
27644,323807,38970
27660,328832,55931
27664,330099,12703
27667,330500,32250
27674,331811,9282
27683,334541,10891
27685,334965,12540
27689,337103,60672
27692,337824,24241
27695,337930,11556
27704,338763,3177
27705,339135,19277
27706,339291,11774
27708,340477,19341
27716,342492,4972
27721,344510,2841
27722,345549,11606
27728,347246,12140
27731,347618,15370
27741,351817,12496
27744,352343,29987
27746,353489,10361
27751,355987,36763
27762,361462,25757
27768,363532,21200
27769,363579,40876
27772,364385,11838
27773,364569,670
27776,365190,25500
27778,365265,12583
27784,366292,9694
27788,366627,9667
27790,366777,13373
27793,367093,10304
27801,368909,9316
27802,369060,11647
27803,369702,1913
27808,371246,2539
27815,372824,5528
27816,373283,10105
27820,373861,1114
27821,373926,179
27822,374102,83
27826,374277,55177
27829,375073,26766
27830,375104,24747
27831,375912,4836
27834,376968,11190
27837,377062,11866
27838,377091,12281
27839,377109,10320
27846,379225,11420
27850,379593,3396
27865,384819,5889
27866,385017,1126
27869,386064,11658
27873,387412,11401
27878,388789,1392
27879,388888,1843
27882,389326,291
27899,399877,8357
27904,405296,3509
27905,405821,11662
27912,418038,13372
30707,405159,70
30745,361668,12487
30749,395169,205
30793,367594,118
30803,423866,1280
30810,362270,421
30812,338751,2567
30816,293508,9833
30818,363473,6478
30820,361127,9692
30822,385267,1901
30825,290002,693
30846,364961,842
30848,369672,9953
30850,379889,11162
30883,396592,15045
30890,345032,42420
30892,390123,1853
30894,375210,11804
30898,365885,11354
30994,81063,47876
31000,92035,66600
31030,40458,43442
31038,90037,33766
31049,98042,120328
31083,104804,39472
31086,70246,34326
31101,326208,18927
31114,373024,25350
31116,34167,16442
31123,310203,7229
31150,76929,16220
31162,352520,10609
31184,401233,11633
31193,76363,13716
31221,357277,9947
31223,376105,6439
31225,393162,7214
31260,29942,42390
31297,26421,43892
31309,54248,8422
31364,353969,11423
31367,109402,10694
31410,363163,613
31420,398712,8978
31422,368578,11637
31424,369226,12142
31427,382077,11096
31431,357507,8968
31433,372532,6961
31435,417791,31165
31437,408664,2517
31445,362590,11413
31522,79095,661
31545,54407,29259
31553,106761,2436
31590,46451,27430
31610,363290,34561
31617,54847,16638
31658,347149,4935
31660,348121,8953
31664,184526,10951
31685,386588,8488
31692,327210,32588
31694,361411,57825
31696,360486,561
31698,362165,10214
31700,317132,17880
31702,424227,8340
31737,58997,1942
31804,403358,3040
31851,24601,43128
31867,331933,13498
31878,373074,9470
31903,288330,19765
31909,104139,37527
31921,75194,29578
31923,72281,2926
31925,73639,54302
31952,373981,5204
31973,39417,8016
32009,422093,16186
32011,257516,10012
32017,395699,10022
32019,377471,4551
32022,424129,30856
32029,340163,2026
32031,358082,9928
32058,101590,15771
32060,17739,76804
32116,87835,38148
32139,58886,36815
32160,25919,31835
32179,51378,1093
32213,377713,438
32234,76245,42222
32243,345853,11196
32289,396652,13374
32291,378947,9688
32294,347540,228890
32296,385307,10040
32298,372237,11638
32300,367631,540
32302,430289,77120
32314,374639,48463
32371,40202,26038
32387,60277,19884
32392,292886,37748
32440,102095,22434
32442,109936,12778
32456,110008,15283
32460,119472,158
32469,48801,5996
32511,64451,44154
32515,96409,28448
32554,113799,42994
32582,424565,17592
32584,357110,17113
32587,401792,187
32589,388500,14177
32596,318649,7364
32598,332047,11431
32600,377059,
32620,356999,51945
32632,70022,26332
32649,76085,42229
32657,93488,49565
32659,274155,2029
32666,376717,44181
32728,74806,19971
32743,235712,9674
32770,386342,3875
32799,22183,9653
32862,63821,39225
32875,40497,4595
32892,56111,31442
32898,417,775
32906,75404,50183
32914,319970,7342
32917,55805,45267
33004,371724,7453
33085,384806,10065
33090,277909,30863
33124,384369,9393
33126,79180,16972
33132,403537,13409
33138,362004,13073
33145,391304,8976
33148,388183,27360
33154,413845,13020
33158,329774,11679
33162,320661,1495
33164,397065,10066
33166,375679,1640
33171,370986,11171
33188,89601,14750
33201,177747,53116
33237,28216,43881
33294,90248,9463
33310,387892,26810
33312,19777,20625
33421,342272,10913
33435,379357,38643
33437,342258,10027
33493,121766,1895
33495,384642,9981
33499,369735,4379
33558,337721,14694
33564,55913,20271
33615,351283,953
33629,106233,13064
33639,438205,14358
33644,449086,12700
33646,398165,9291
33649,384504,19316
33660,352248,921
33669,403508,9779
33672,355702,9787
33677,436727,23825
33679,356910,787
33681,424774,14199
33683,338095,10226
33725,388139,12109
33779,184424,13589
33781,43949,11620
33794,372784,272
33801,399102,15767
33815,380623,15648
33826,384488,25248
33830,400497,11451
33834,418819,11683
33836,374536,9722
33838,436724,2287
33880,415978,1382
33893,395125,9534
33896,420251,33908
33903,408777,276
33966,106613,12574
34018,31060,22553
34048,407304,74
34072,428803,1667
34129,376108,7233
34143,382628,9009
34148,411270,1553
34150,120667,9738
34153,436613,14278
34162,396269,9522
34164,361693,14922
34271,410097,10476
34292,99740,11309
34312,330111,31063
34319,399201,1635
34321,408524,13341
34323,395584,1696
34326,403217,1665
34330,368089,9775
34332,405325,11459
34334,382992,10048
34336,417001,11648
34338,436078,15258
34359,60453,42719
34397,193364,37632
34405,379786,16320
34437,412019,308
34450,98019,25074
34482,43362,39946
34520,377818,6519
34523,406650,13919
34528,418773,1444
34530,367652,11453
34532,397101,9913
34534,430105,8292
34536,326905,13922
34540,381505,14166
34542,427312,501
34800,89839,17824
34811,396184,11328
35015,361715,15907
35347,47834,11848
35807,49830,43313
35836,405422,6957
35957,421239,11460
36276,387898,445
36289,133385,9564
36363,91341,20874
36397,361089,14175
36401,355295,4442
36477,401244,13169
36509,402901,9042
36517,387131,1985
36519,388482,9335
36525,425123,9007
36527,377107,9777
36529,399295,1830
36533,384286,10092
36535,404030,340
36537,318761,1546
36708,385690,65215
36850,95403,10753
36931,386005,11636
37211,32536,22575
37240,436971,14286
37380,419706,8814
37382,421054,9923
37384,348333,7553
37386,402022,8202
37444,87289,3118
37475,350261,1947
37477,399327,9074
37495,430651,16133
37545,80149,10319
37720,404032,8643
37727,408790,9315
37729,121164,3933
37731,385002,8923
37733,399146,59
37736,380599,257
37739,388980,15487
37741,379725,398
37830,385700,647
37844,403455,14544
37853,378109,11968
37857,366780,14517
38038,312004,533
38061,373469,5236
38095,456912,11344
38159,95467,31056
38164,32194,43807
38198,424024,10700
38294,402057,5471
38304,367555,19082
38388,380389,9763
38583,92240,10017
38798,388125,11931
38886,367089,10707
38992,417217,9910
39183,388795,142
39231,368709,9621
39234,395972,9701
39292,433383,3291
39307,418647,12920
39381,421238,16608
39400,432291,791
39414,338427,2610
39427,371257,8066
39435,386140,1656
39444,384680,6963
39446,432348,215
39449,387514,2313
39516,330702,16729
39715,436058,8274
39801,425661,42000
39869,342735,1951
40148,365686,10851
40278,418763,25
40339,371606,9982
40412,419677,12877
40414,424205,11661
40478,69005,38761
40491,98532,7974
40578,200768,46917
40581,433400,10033
40583,365737,231
40597,328132,68098
40614,398017,8999
40617,381966,8555
40629,414387,4348
40697,105946,
40723,416315,9885
40732,435625,9392
40815,330373,674
40819,358273,69
40826,294870,1833
40851,406375,6795
40870,401085,11421
40946,422528,16156
40955,411195,1420
40959,400525,9005
40962,443295,13499
40966,375920,7548
41014,65143,20345
41285,416320,116
41527,445620,67
41566,363771,411
41569,360717,254
41571,397535,1904
41573,356680,9043
41617,285175,14695
41627,61847,27031
41712,202559,22908
41716,365485,9515
41724,473107,29595
41769,392465,23478
41828,60474,8290
41863,419294,8053
41997,408306,612
42002,395251,9899
42004,407265,546
42007,398375,2800
42009,452598,9641
42011,369441,7552
42013,267891,9927
42015,402894,9681
42018,413015,10773
42176,66498,88953
42191,91455,13925
42285,116075,9568
42418,402399,11400
42422,370754,37910
42556,57812,14241
42559,59673,79406
42602,444608,38785
42632,451094,4550
42638,338075,16433
42718,414852,10045
42723,450278,1690
42725,456554,9900
42728,375154,9044
42730,385726,9918
42732,408985,17379
42734,443536,10982
42738,401855,834
42740,433116,25890
42761,140883,39345
42943,89913,12701
42946,85127,21519
43289,142181,28638
43333,240200,7509
43376,426578,2117
43396,412080,9912
43419,416496,1969
43460,423409,8435
43549,383393,45759
43556,417433,13275
43558,421729,11565
43560,396752,11283
43677,114745,31894
43679,414982,9286
43684,437777,15363
43708,425598,292
43744,421994,1544
43836,383216,12096
43869,381971,9975
43871,408345,9754
43904,455857,10053
43908,449061,7515
43912,349467,9959
43914,380817,14256
43917,397313,9036
43919,466342,10073
43921,404390,7304
43928,370032,9920
43930,397078,10025
43932,454919,9682
43936,450232,2207
44004,427229,6877
44020,491703,14609
44022,438097,950
44189,384814,1967
44191,434409,752
44193,454945,9655
44195,427944,9388
44197,419749,9950
44199,454848,388
44204,468565,868
44225,429591,14191
44238,110329,18009
44241,113636,19286
44243,116861,19287
44301,458242,1379
44397,454841,9792
44399,393735,10067
44511,436864,35555
44555,405094,582
44597,57697,37939
44613,446046,12763
44633,436231,13222
44657,61996,1561
44665,425210,186
44694,441909,219
44709,437800,13751
44719,263124,53961
44731,441796,10069
44759,430912,3093
44761,393109,9270
44773,225481,28349
44777,383353,10177
44788,493459,16070
44828,439815,9035
44840,437863,9957
44849,386741,9389
44851,416331,460
44864,436331,8998
44889,404364,20521
44929,424880,4441
44931,16914,84954
44937,456396,11490
44943,312318,11304
44972,362120,4257
44974,424136,2652
45028,420087,9526
45062,443632,5820
45074,405469,9904
45081,384537,588
45106,465142,9310
45175,434124,16367
45183,427954,8982
45186,317919,956
45208,449089,9530
45210,475276,9829
45221,430634,10115
45361,429573,10008
45382,398027,7870
45431,327084,7518
45440,364955,9786
45442,409182,503
45447,382625,591
45499,376994,36668
45501,452594,9767
45503,438315,13689
45517,317219,920
45635,404802,15402
45648,425055,80919
45658,410400,38344
45662,466909,806
45666,457510,9353
45668,410297,2044
45672,389860,9339
45720,458352,350
45722,383574,58
45726,463034,1819
45728,424345,2295
45730,452637,9697
45732,465624,4474
45880,422720,1887
45928,489037,13508
45950,497116,1781
45969,101545,16270
46062,475293,10947
46105,428649,17628
46231,426627,17741
46322,446059,7549
46335,463985,9615
46337,455499,9513
46347,478209,20604
46367,105187,31692
46530,348150,1452
46559,468094,7872
46572,443496,18191
46574,422861,14474
46578,449059,773
46664,40338,21631
46723,449467,1164
46772,369994,13141
46850,492506,35199
46855,64040,15383
46862,79759,47850
46865,430304,9072
46948,385880,9297
46965,417148,326
46967,457513,512
46970,415306,9718
46972,477347,1593
46974,469641,1852
46976,420223,1262
47044,430357,82
47099,454921,1402
47122,455967,9293
47124,429589,9906
47200,479884,1948
47202,430576,148
47254,402910,5289
47261,448075,9782
47382,462590,9762
47384,383060,14113
47404,452039,21712
47423,468489,7859
47446,428856,16998
47465,410764,11559
47491,418455,1023
47516,433412,10118
47518,384793,9788
47538,74442,11689
47566,39211,33813
47610,443543,1491
47629,436697,1165
47640,486551,9988
47644,445990,11652
47646,417225,13816
47721,48980,15265
47725,473753,11227
47736,32339,33810
47774,97702,41937
47793,436689,24055
47810,450345,9708
47894,460989,1116
47937,464196,5072
47950,427969,1249
47952,475944,9954
47970,434139,7511
47978,423169,13075
47997,387808,7512
47999,486358,1776
48001,456470,1963
48032,419198,10846
48043,414993,1381
48045,109440,15097
48082,354899,300
48142,387877,9676
48150,380066,6948
48161,421206,9766
48214,382357,1595
48262,799954,1666
48304,472043,1579
48319,454824,9664
48322,493430,12094
48326,405676,1717
48342,435623,15624
48385,443453,496
48394,457430,1417
48412,406816,4643
48414,400717,7484
48416,462519,9842
48516,407887,1422
48518,420294,10781
48520,424993,9794
48560,439289,7510
48593,483726,9895
48596,419946,8975
48598,420609,9672
48638,74291,42236
48649,24966,46774
48678,426459,10070
48696,404203,1440
48698,814075,13364
48738,455590,1523
48741,478049,14201
48744,367027,1378
48774,206634,9693
48780,482571,1124
48783,418689,3683
48872,475169,6077
48877,489270,214
48879,437232,1123
48883,853096,21173
48982,424095,11619
48997,396171,1427
49013,452681,13767
49110,104905,27295
49130,401445,9726
49132,811136,2152
49220,470765,14799
49263,486585,21710
49265,420901,8588
49272,381061,36557
49274,366548,9836
49276,454987,9809
49278,453467,7551
49280,308055,10741
49284,499603,2357
49286,457939,1581
49314,433387,7873
49347,460792,8324
49389,439,5698
49396,365830,2179
49524,762121,2447
49530,450259,1372
49647,413895,9986
49649,449010,2486
49651,479143,1246
49666,422295,18615
49688,46889,13210
49735,443431,12795
49772,446755,14202
49793,758794,11170
49822,343737,1247
49824,443489,1125
49910,463998,1646
49917,783612,58923
49932,460829,1730
49957,464049,8618
49961,465551,1259
50003,398913,9053
50005,473444,1494
